Layer,PPFD
2,1157.1991526951165
2,1150.752543287493
2,1157.4068178098223
2,1149.356893674392
2,1154.0238062835813
2,1148.0687148867012
2,1144.8610905094542
2,1145.593638325202
2,1145.8782213995225
2,1153.6845041581482
2,1164.414534865787
2,1147.2508574294134
2,1163.7641478339447
2,1170.7506992205997
2,1168.7880283399522
2,1152.9448853208648
2,1159.3972264989777
2,1132.3259632803147
2,1141.1783113733625
2,1144.1734765266435
2,1160.3899429786677
2,1136.6874688924995
2,1156.2755655784892
2,1144.8392832798177
2,1161.8894742845494
2,1154.6667791250934
2,1151.6020080441058
2,1157.1278690297838
2,1155.941484170391
2,1147.0527599619556
2,1145.2516552727923
2,1136.548730073691
2,1153.9626958512
2,1139.082295904281
2,1148.7787786303734
2,1138.820271424318
2,1130.4189607583994
2,1135.701235975057
2,1141.2600094927973
2,1149.2289480662334
2,1140.6814872485006
2,1154.632374599936
2,1160.6116017555114
2,1150.3037181560694
2,1146.556627347426
2,1141.5900043024656
2,1137.7256476495184
2,1150.5263685534117
2,1128.754286160739
2,1141.391280170966
2,1143.5365588268182
2,1151.7968093345637
2,1154.2541824515963
2,1149.0592384934812
2,1139.2777962604607
2,1143.621079677616
2,1146.0424860561775
2,1157.640386067483
2,1156.3531209750697
2,1154.6162290380355
2,1146.1393929716176
2,1142.3206161233963
2,1158.5654313059492
2,1140.5920501195776
2,1149.0703696184707
2,1139.5878869294515
2,1145.1401414237869
2,1153.9071008629166
2,1145.8470503100498
2,1144.2266614445239
2,1153.7057067284873
2,1171.9380829752229
2,1163.280784577766
2,1148.7562672198255
2,1150.090269869407
2,1161.3584640436645
2,1142.4520784051938
2,1157.8874463405607
2,1136.9884359775565
2,1145.8795019477461
2,1143.609732129292
2,1153.1210811564972
2,1153.319169827711
2,1150.5288932030078
2,1162.3473410125341
2,1139.2793611696557
2,1150.2608533563814
2,1151.3589246000442
2,1147.4368505950638
2,1138.3569002187323
2,1157.4343225739347
2,1161.403100393639
2,1157.2138088180097
2,1166.4733128775363
2,1172.7472490283915
2,1156.5213392828714
2,1170.7934687480856
2,1158.0463894706554
2,1148.9593154570514
2,1144.620519820533
2,1143.4519221920661
2,1150.1767718152626
2,1144.586308970328
2,1148.9862141519538
2,1145.6268050274198
2,1144.1407931602007
2,1140.4531617319112
2,1148.5797054808136
2,1152.6498378317272
2,1153.2082754520336
2,1159.19990720662
2,1150.4446930720744
2,1154.86389966156
2,1167.644466852145
2,1157.5991396979214
2,1161.5630063871863
2,1148.716044534802
2,1176.8933241511484
2,1165.5760988366753
2,1157.2634437207064
2,1151.834521678429
2,1162.4450970025132
2,1155.5824338683253
2,1157.6537363004159
2,1152.5552215108366
2,1146.5247294906133
2,1151.6197356329628
2,1150.327416770535
2,1151.24714597057
2,1164.5740608601031
2,1161.203671917281
2,1167.1118299323377
2,1156.3184230697548
2,1173.1823549321316
2,1169.7056675484932
2,1164.5855844858672
2,1172.2244412422422
2,1167.5911252758772
2,1163.8393234054008
2,1156.7103038882988
2,1165.702084170346
2,1160.2081732533568
2,1147.2465965382164
2,1158.1545800818672
2,1153.5009870339622
2,1149.6341749615863
2,1160.3140098198337
2,1163.2598995156936
2,1171.267853971958
2,1160.9130080678
2,1157.6730783520804
2,1169.1966439262426
2,1165.5912888081928
2,1181.1518397579478
2,1172.287449783785
2,1178.4119061018964
2,1172.5738016748276
2,1170.279247000535
2,1165.652160237788
2,1161.1264620613704
2,1161.3484320742434
2,1170.7865260810452
2,1174.8735123448153
2,1169.569603128123
2,1170.7562170460524
2,1177.683065618896
2,1167.834369851736
2,1181.2261438223975
2,1171.8056370184947
2,1171.8219179922887
2,1167.0153702514124
2,1172.263656231591
2,1170.3839256063663
3,1108.0279542926553
3,1106.3710392945527
3,1107.1893419673227
3,1118.8055934401125
3,1114.839731850785
3,1121.6132737632404
3,1121.366454527981
3,1120.112496800138
3,1119.8112983482692
3,1124.0711284838262
3,1123.0806384862567
3,1123.9591292860714
3,1121.5738545798706
3,1120.2239890798032
3,1113.9078141111886
3,1117.3237368422283
3,1116.911795829059
3,1126.6001037074043
3,1124.5323870932416
3,1131.988061444052
3,1132.1011679243154
3,1133.335100956587
3,1138.4793989800985
3,1136.5865187474587
3,1139.9272545628664
3,1137.7458690653373
3,1142.0868077685482
3,1138.0582141779246
3,1138.0242455525015
3,1137.2729306083854
3,1142.7235196699323
3,1129.280893398887
3,1129.6418844990185
3,1119.8089176225878
3,1113.5268739305945
3,1131.0951746165176
3,1134.9317710120001
3,1144.1679913772325
3,1152.29507087025
3,1141.3295465470962
3,1146.0190278506122
3,1146.2769679520695
3,1144.55283844359
3,1142.741992397481
3,1153.8961831464467
3,1154.6072338346014
3,1153.553207472691
3,1157.5896710279185
3,1143.7316340009836
3,1153.179434042075
3,1146.1537176356878
3,1141.2829338570937
3,1136.349456660356
3,1132.5917414373034
3,1132.594266611383
3,1130.383279818447
3,1133.62139080916
3,1138.267634171734
3,1145.1925539849317
3,1146.2501792290602
3,1147.0535609603537
3,1152.4738013296492
3,1154.4951476393983
3,1154.130632568965
3,1163.430480955641
3,1165.0436494499108
3,1165.9573879256252
3,1160.928960126406
3,1165.6484477567105
3,1171.6270736351223
3,1162.0410831513784
3,1155.679069097329
3,1159.4356082168335
3,1157.374921177641
3,1156.8567141176534
3,1149.457469013263
3,1154.1954060148264
3,1150.3975599771857
3,1141.3174278711974
3,1135.582504117766
3,1132.2292323102831
3,1136.1959046622255
3,1134.7158891381182
3,1144.8097509131126
3,1149.2984426756047
3,1145.7980593161074
3,1152.4776270053346
3,1149.583014569911
3,1155.5380810225417
3,1163.7062171242726
3,1163.6793996697643
3,1170.6335935439608
3,1171.4596232862839
3,1171.094834472478
3,1164.9178493346076
3,1165.4524520400744
3,1181.9047347034812
3,1164.103648204549
3,1164.6093860581584
3,1160.501919898171
3,1159.6882104660724
3,1166.6025182734134
3,1152.1688725351876
3,1146.0029964195787
3,1144.5701988684823
3,1143.600784717211
3,1137.934567906526
3,1131.7097708960007
3,1139.8093814209788
3,1139.8453060940055
3,1141.9778398003739
3,1148.874980845959
3,1156.8544539691388
3,1153.0845845635974
3,1159.3400091425472
3,1163.762942435009
3,1164.3797645977024
3,1166.9078641063536
3,1162.2408885738864
3,1169.4721478657752
3,1173.2952352713476
3,1173.9667164999207
3,1172.1751411169985
3,1172.3013580259174
3,1169.7929546987366
3,1169.2527528082578
3,1167.0200556089414
3,1163.405415691249
3,1160.9358962467736
3,1151.0311208465603
3,1157.6013389260127
3,1147.1724720789791
3,1146.931362491266
3,1141.0024810850307
3,1135.9045842755672
3,1134.5647531007173
3,1132.5239131271464
3,1140.8188925479592
3,1145.9927750373581
3,1143.5060587569617
3,1149.8296682739299
3,1156.288876108136
3,1157.9666253232544
3,1159.3349420037462
3,1158.069367268947
3,1160.3093084484067
3,1166.1804777937914
3,1146.1332470544692
3,1155.410159340822
3,1153.4660807858236
3,1155.0790178658197
3,1151.5864002887108
3,1144.5701472371002
3,1142.2278209020571
3,1145.5892671484698
3,1139.2743692353672
3,1134.4011164576666
3,1139.4133510513102
3,1148.3731740601297
3,1143.5998812866496
3,1150.5508733775316
3,1147.267501555843
3,1158.0076840668385
3,1150.2733103777025
3,1161.7976405666402
3,1158.2365087112976
3,1151.2041661903586
3,1145.2207079335496
3,1147.495407512434
3,1155.9899964112444
3,1149.6665107490796
3,1141.9716534253141
3,1139.8229368050438
3,1134.4530099701844
3,1131.278380648822
3,1140.4915584010685
3,1139.255294837202
3,1152.102816452258
3,1146.0701894350486
3,1148.9424006765112
3,1156.742345808337
3,1150.9298431248606
3,1156.1842563284788
3,1145.6568563500632
3,1156.956654575411
3,1154.6029712961802
3,1142.1564378334065
3,1142.6286958025414
3,1136.2050819802046
3,1130.7248091063052
3,1132.8538000803374
3,1139.4613029997479
3,1156.2139765435372
3,1149.2316633897337
3,1150.4815603639863
3,1155.9357192803463
3,1157.3387665012744
3,1146.1266624665504
3,1153.5069310516476
3,1138.182378594937
3,1150.9206031836743
3,1152.2442335145981
3,1141.91554376359
3,1136.0157104041375
3,1130.3835292450956
3,1138.5625722300122
3,1150.5593474362138
3,1152.6168060311395
3,1153.7994765132535
3,1153.5761294008646
3,1144.3355042232783
3,1144.9946529829274
3,1151.454465924732
3,1156.234536348437
3,1155.7004530402348
3,1142.9408323519135
3,1140.6510586235395
3,1133.5617261531747
3,1120.796592695453
3,1133.9278542953832
3,1145.3979123797008
3,1150.045433550024
3,1154.3947034477394
3,1149.1217182851926
3,1148.0319038790678
3,1151.134074320457
3,1157.7848657428276
3,1150.7755629590324
3,1154.975187764986
3,1143.8414993388237
3,1129.83518644878
3,1120.5875629578256
3,1124.5960084704848
3,1137.4358201179182
3,1143.9508865175496
3,1157.3787476076177
3,1154.9258677135092
3,1159.5846128711098
3,1162.4065991527475
3,1160.1450155702878
3,1165.0811889774077
3,1151.8151017699033
3,1156.8517115724014
3,1155.3442485590492
3,1141.243239446065
3,1120.0475447476435
3,1129.9023324499826
3,1135.6834744541334
3,1148.0819637175116
3,1154.3586041936392
3,1160.5007886347116
3,1164.4431900672876
3,1162.4598366711436
3,1156.6683642226208
3,1154.4517613462945
3,1147.1351150269786
3,1136.32277361711
3,1126.9799053901745
3,1117.2554233979488
3,1126.752914950868
3,1147.5870478602853
3,1150.6993278836583
3,1160.21802637639
3,1157.5791867634343
3,1152.3564208395546
3,1156.1748662085336
3,1157.838756042436
3,1154.4865808801142
3,1151.0783016426365
3,1143.7797127980461
3,1126.1387475503668
3,1115.3222576623598
3,1119.8685140065838
3,1128.0645822830134
3,1145.1312248600698
3,1158.0845404073207
3,1166.8010060575527
3,1170.6498351693224
3,1170.8966544022676
3,1159.4043088685994
3,1159.8641046374455
3,1152.6089806792586
3,1135.6143267986154
3,1127.5049384830506
3,1119.3939089727883
3,1131.353062862503
3,1149.1560982312637
3,1167.0527574730588
3,1173.5023639945666
3,1166.5941594652206
3,1170.2146763131552
3,1157.8421360312605
3,1162.6785276498515
3,1150.65275003536
3,1134.9628021508245
3,1119.1294006080477
3,1120.434870049946
3,1140.7100972086603
3,1158.6542796858894
3,1167.639912846312
3,1165.4110437253275
3,1166.3813275873651
3,1176.6113155563437
3,1169.3833702088796
3,1164.0316648325481
3,1150.317409919684
3,1138.8550265823508
3,1120.3110759243984
3,1121.3252665822522
3,1137.613191602437
3,1152.5158723923594
3,1154.3276673365335
3,1162.8782230277984
3,1170.5262603923172
3,1165.551534274906
3,1168.5014860572976
3,1162.012530956276
3,1148.1090880419633
3,1136.8478834974524
3,1123.9641563461246
3,1109.2251158361555
3,1122.272260150813
3,1143.7317433358808
3,1148.2405412305025
3,1164.5973798840582
3,1175.1955822064715
3,1167.7296296715674
3,1170.0036210048754
3,1171.1851994616584
3,1162.2350689120701
3,1152.7847064972036
3,1138.0951316707606
3,1122.7437883397222
3,1106.9619025580812
3,1109.900845271986
3,1120.25687460655
3,1137.4044737083887
3,1156.2213883246218
3,1161.7467241090642
3,1171.9605709213022
3,1175.7267531415418
3,1170.9817234432776
3,1155.5311393283578
3,1139.2726928352895
3,1125.5991156525617
3,1115.8852942172489
3,1106.5964645656557
3,1127.7369093626762
3,1140.760436306576
3,1155.202792151826
3,1163.6368870021681
3,1177.1313704220365
3,1167.1734110319817
3,1176.997186080782
3,1173.7438614961186
3,1172.109354035791
3,1144.2925417468703
3,1138.2429747777367
3,1123.0262057709383
3,1107.5288170506835
3,1124.302245645293
3,1139.8792081313068
3,1151.569956627951
3,1157.2388111267821
3,1172.7080603019751
3,1177.1168141685694
3,1171.876085957963
3,1178.0680922101014
3,1165.529661910873
3,1144.535927751935
3,1140.106810157808
3,1119.9222754001783
3,1119.1916114365717
3,1135.4124328435576
3,1152.9152110831822
3,1156.4706775523548
3,1172.6033432940333
3,1169.8328637236618
3,1157.5786949568483
3,1164.3943457091812
3,1163.815228525372
3,1152.485316673704
3,1140.8104998407161
3,1124.800755238692
3,1120.2205244723689
3,1135.8129656789629
3,1148.2305919873652
3,1155.9423631850652
3,1163.410682052852
3,1171.2350009399515
3,1165.729933719408
3,1168.4109777821704
3,1160.8273257109952
3,1146.3985489762338
3,1138.8074643266348
3,1122.3480812454193
3,1117.0801259600644
3,1133.4772252529224
3,1140.7030060055476
3,1157.8375965981509
3,1160.0341736783314
3,1177.8884464835926
3,1159.7039863398732
3,1172.0194616953827
3,1153.2347583407259
3,1141.7881999312856
3,1133.0720452527728
3,1120.685642784987
3,1112.5296359268425
3,1129.851056898022
3,1144.984790020495
3,1150.9795256770146
3,1171.0140551243683
3,1158.954102308173
3,1171.5498434423275
3,1169.1639274480676
3,1164.1045118426468
3,1149.402459801825
3,1150.2934012327535
3,1143.1523418232164
3,1127.4953915391281
3,1114.4010132408573
3,1126.2403219792295
3,1144.8677766188778
3,1150.3340402557217
3,1154.9712230150399
3,1158.0386173527747
3,1164.782404763573
3,1167.999971471561
3,1154.6454612856542
3,1155.622686408569
3,1150.3075050083087
3,1141.708954448682
3,1128.4278949389723
3,1122.7238648952211
3,1137.4898918894855
3,1144.9472393413942
3,1157.606296209149
3,1159.2347259868955
3,1171.2664593418158
3,1156.003544315241
3,1153.2772252669383
3,1158.1543441946162
3,1156.2381225858694
3,1152.5764869245804
3,1145.6002530842393
3,1137.3420042090293
3,1119.160132308311
3,1121.896967697311
3,1130.4161150893165
3,1146.036103751748
3,1153.4210693740943
3,1151.1056752933519
3,1156.2403293568243
3,1160.4187017607167
3,1154.3282811732008
3,1155.7357977017098
3,1163.5568947180425
3,1147.378138116662
3,1147.038380153039
3,1137.105582104612
3,1118.71184717729
3,1128.769071873107
3,1142.7203817779503
3,1144.4136627722964
3,1147.4377084226055
3,1157.5360590838504
3,1143.7304024786163
3,1150.0803644805187
3,1147.6216562048955
3,1153.8868129816706
3,1155.3112999922068
3,1150.7975062461107
3,1142.76412338937
3,1140.9500615399147
3,1133.9115157657036
3,1135.3904870627923
3,1144.9686434071346
3,1155.707264926482
3,1152.9662617385652
3,1146.1744708148085
3,1144.8828942388968
3,1149.1080564183917
3,1154.3915344392713
3,1154.5055679191705
3,1151.5447258769982
3,1145.1016841325688
3,1146.2788974558866
3,1136.504760815438
3,1135.486433951716
3,1131.5849535297627
3,1136.7785206903066
3,1147.9557966273408
3,1147.7148209169504
3,1145.8201055138095
3,1154.0915759037941
3,1154.127563869007
3,1151.3340202525783
3,1157.372731127795
3,1146.4346897509647
3,1156.3256550640322
3,1154.27356026771
3,1143.4327735673455
3,1145.1983454462081
3,1139.4881803867945
3,1131.757792019035
3,1136.672591539927
3,1146.3528690997255
3,1148.563137613319
3,1152.773320568413
3,1147.2693297490753
3,1142.7174563596232
3,1154.1103287251947
3,1154.8375033499553
3,1156.4437033086708
3,1143.3494818825827
3,1155.0555746721968
3,1149.6172969398617
3,1144.7184799531303
3,1156.419566179423
3,1147.062085233078
3,1140.5217142245906
3,1134.9303908765833
3,1134.6300575598439
3,1134.387412839428
3,1140.3633241184918
3,1143.2364862766678
3,1148.7158875129633
3,1153.3337282343336
3,1148.3881604611972
3,1151.0889135533307
3,1159.497423019744
3,1172.7720985140286
3,1160.1927521257082
3,1156.8245622863126
3,1163.193251580339
3,1160.9655366163192
3,1159.566244023661
3,1156.5633447384666
3,1152.181310597816
3,1144.0621649043935
3,1140.0681423553476
3,1139.2613263260557
3,1142.6757962124957
3,1133.3742743550395
3,1140.9148877111675
3,1148.99643029402
3,1148.6791061891618
3,1147.503903545201
3,1148.956065895073
3,1150.5048451913995
3,1159.4287465309753
3,1160.050892976295
3,1171.9512337858296
3,1166.9318034907574
3,1163.3446529572702
3,1168.5258655343732
3,1180.7444677609813
3,1167.1237197645846
3,1167.6135512310764
3,1167.8444510108989
3,1158.9665256833794
3,1157.8462936312433
3,1158.9953934050175
3,1160.7088282831774
3,1156.1888802237443
3,1150.4849278836912
3,1149.4635216349589
3,1153.6377583078915
3,1145.7474533685684
3,1137.3493197577682
3,1141.545869572777
3,1136.9768359272152
3,1139.3082934483791
3,1136.2485215766612
3,1136.9135885639837
3,1158.2937131074195
3,1158.3583585014615
3,1163.733584974805
3,1152.012289589083
3,1160.856493423044
3,1168.1692945527282
3,1174.0884813691655
3,1168.1953734569286
