Layer,PPFD
4,1015.9051813061535
4,1018.4318540122938
4,1016.7233355987172
4,1016.2517098476197
4,1017.5908903564105
4,1015.619651723662
4,1015.5653598557359
4,1012.8092269645001
4,1015.0132363453461
4,1011.4020535629483
4,1007.8208953167593
4,1008.3478728042153
4,1004.389538646655
4,1003.2142753368872
4,1001.6935757124385
4,998.1354985913432
4,997.5712031366406
4,998.4417461203532
4,996.3103081265347
4,996.8877230789478
4,996.4968416560814
4,998.729557245403
4,998.0465691960727
4,1003.7521105249332
4,1003.0443110951297
4,1005.1583383090234
4,1009.3563412082598
4,1013.0511503001786
4,1011.9135246364064
4,1015.4581384914148
4,1017.8846301588715
4,1018.197584272134
4,1018.9957031782694
4,1020.0828610955712
4,1019.9269836490603
4,1019.5909848695076
4,1017.2956026893565
4,1015.5410828605299
4,1013.1146759216673
4,1010.8019389410504
4,1008.4981530053359
4,1006.5260098042504
4,1004.9220011207907
4,999.468921487697
4,1000.8879763245307
4,998.0816613720427
4,996.7558921633855
4,996.1170551882611
4,996.7141441604739
4,994.1239856011432
4,993.7505520499828
4,995.4263903270867
4,995.4112527519109
4,998.4492784647036
4,998.1785362781563
4,999.8822877024108
4,1006.401800831109
4,1008.6040180259972
4,1015.3197647358323
4,1014.503389500796
4,1010.463604288622
4,1009.9220239187223
4,1008.6298596653563
4,1005.504609352709
4,1001.2437198973879
4,999.1915385045965
4,997.6377454318207
4,996.5017840984733
4,992.7432338684573
4,993.9494019529267
4,996.5311277851276
4,995.6950148782665
4,992.3461328600654
4,993.3407814848714
4,993.3728864092376
4,995.1499551627844
4,997.2185847438722
4,999.8217925502958
4,1004.012064372759
4,1010.3290083118765
4,1008.4428182771559
4,1002.1257450483112
4,1000.604660330675
4,996.4413946681599
4,997.3737651263932
4,995.3665956512543
4,993.8258655356688
4,993.2705818067908
4,995.0927347998727
4,995.8822886436866
4,993.6115262185219
4,993.3238873909257
4,991.7133951234059
4,994.6812272563851
4,996.9272921775882
4,997.6780941022911
4,1002.1045030086884
4,1007.4090469055931
4,1005.0205906471409
4,1002.446730510814
4,999.8174601743056
4,996.3046357787993
4,994.2782955475568
4,992.9557105212878
4,992.8295105118515
4,993.1563538824299
4,996.2755948428528
4,999.8481265969251
4,996.2021806755974
4,992.2442405653004
4,993.2898317359101
4,995.640291880462
4,996.8109906809541
4,996.2185155753092
4,1002.2845671760886
4,1002.6346925695241
4,999.2957076586786
4,996.2386437456727
4,991.8163204474
4,993.8552653281839
4,994.6782322608589
4,995.2431139613656
4,998.8141506812001
4,1001.749000335337
4,998.2654856211697
4,997.4546131669003
4,996.0481286990052
4,995.2385259924132
4,995.3239794417256
4,999.7310195207192
4,1001.6678588435423
4,1001.8638808570242
4,996.9967558794192
4,997.5099162579626
4,996.3427227028283
4,996.7142624790506
4,996.5376420110609
4,998.1329095552483
4,1001.9514915330893
4,1002.0030312248998
4,1000.7906233149114
4,999.4047727520448
4,994.3890447433248
4,997.0600175122689
4,999.4615749490277
4,999.5548507453536
4,1000.4531061471037
4,997.4846912737866
4,997.1845459709328
4,996.4209448341245
4,998.3720844779399
4,999.1525497054218
4,1002.6397245229766
4,1006.1242993328183
4,1004.6600648527444
4,1001.9877843529125
4,1001.2459250056604
4,1000.3694933657304
4,998.7941514953474
4,1003.4581010097343
4,1003.7748209292124
4,999.296378073475
4,1000.7571818128829
4,998.299453163895
4,1002.3345355762397
4,1004.4099192601803
4,1005.3484157701025
4,1008.4911761196535
4,1003.2820403526359
4,1004.3653455382289
4,1002.5922821691569
4,1001.5904280360062
4,1003.2984995609753
4,1007.2291202029309
4,1006.6984488162592
4,1004.418073964472
4,1001.3926649533369
4,1003.3336156014191
4,1001.8206046719989
4,1004.978502915089
4,1009.2926422859251
4,1012.3735401150867
4,1008.0692210989696
4,1006.9143708967049
4,1004.6237366349255
4,1005.7998830314757
4,1006.3703520494388
4,1008.2946839808977
4,1007.933792634966
4,1007.8951543338374
4,1003.3585083189028
4,1005.6666766573384
4,1005.9044689993459
4,1009.8557905370681
4,1013.7642668127988
4,1013.0475252461681
4,1010.7638890083815
4,1008.6418762917875
4,1004.4107712557047
4,1006.7331379496354
