Layer,PPFD
7,9876.27223879962
7,10201.423569544333
7,9781.762341385138
7,10994.465901651523
7,12558.703335832486
7,9701.505930054467
7,11488.14896610147
7,10809.50192108567
7,9212.384234405607
7,9716.88721348246
7,10478.771988553006
7,10985.299457129731
7,11008.25224981394
7,11329.34099454798
7,10969.596481954883
7,10159.639966567152
7,8693.923935037097
7,9625.776633628595
7,9862.125007033346
7,10592.635139965634
7,10872.246534262971
7,11245.908314217402
7,10829.070686362364
7,9838.56992943315
7,9393.44597162693
7,10450.23319791806
7,10199.90091538466
7,10510.420769428349
7,10475.88984334053
7,10170.702288209772
7,9435.161756984759
7,9344.874584590836
7,10885.277644459802
7,11066.002990182738
7,10311.395208782613
7,11318.690909636396
7,8893.573219130603
7,10660.361436062267
7,9870.533314156719
7,9793.78610861791
7,9262.837267495936
7,11071.797118856886
7,11237.400980082515
7,10577.76613514794
7,9370.739570117594
7,9857.812057044755
7,10975.064743435534
7,10393.376623707185
7,10483.201811955225
7,9939.566333287457
7,10230.110234877693
7,8800.881610895583
7,9647.309571888814
7,10348.13727320862
7,10010.690248633508
7,11083.645768394894
7,9696.391072698383
7,8981.087286024329
7,10449.300773940722
7,10379.124838911803
7,9780.053439203017
7,9790.83201510484
7,9477.903666166887
7,9567.179230703829
7,10422.194051056129
7,11171.438445835529
7,10569.952641506869
7,10858.313105930507
7,9810.178802118882
7,10586.64571815481
7,10591.882091106061
7,10985.95057709155
7,10347.176928322095
7,10063.457179924093
7,9531.696769725815
7,10852.840087072504
7,10678.143928656124
7,10957.301738904483
7,9677.695912914169
7,10069.353059267907
7,10753.968656578523
7,9624.771814894697
7,9223.99773818168
7,10594.961016726958
7,11501.956769994289
7,11952.270363519705
7,10535.16464892271
7,9547.658243902828
7,9545.972281810295
7,10545.782013352235
7,10040.375656311968
7,11029.731933610165
7,9571.402690994717
7,9504.530863842847
7,10378.695510785914
7,10960.030439697197
7,10033.829737550108
7,9949.614676757235
7,9526.770855701821
7,9100.38177923701
7,8975.037483200751
7,10358.33014691582
7,10405.257046415594
7,10195.091878883606
7,10253.225541841584
7,9466.619856648584
7,9248.968848422082
7,11241.910094763727
7,10430.353207638806
7,10012.136374987665
7,9318.446023423929
7,10161.733646000286
7,10601.680231962162
7,10408.138898735138
7,11108.752116218066
7,9891.758296413433
7,9079.799914758612
7,10216.737429091214
7,11722.85709190486
7,11347.709160071729
7,11986.287539947994
7,11010.064220889004
7,9642.551626262952
7,9333.40163423858
7,9421.056433462809
7,10722.141898136035
7,11402.84941814321
7,10016.157212507052
7,9034.199161420094
7,9040.227998828683
7,9879.919860105436
7,9534.413548140525
7,11356.784469786886
7,10611.896338332655
7,11068.380066199376
7,10624.444078457807
7,9191.297067381523
7,10584.986211647683
7,10581.935694606447
7,10486.983393283133
7,10699.240893949092
7,10880.29422744585
7,9873.273062544476
7,10733.292290431886
7,10859.24895028516
7,10221.730965481542
7,10921.340171894295
7,12293.378044438845
7,10843.11977757461
7,9653.904978438444
7,10039.91207160754
7,9281.203181972103
7,10450.770729617747
7,11895.037519455283
7,10847.397149896355
7,12465.488439735693
7,10582.089896805095
7,10423.476575768953
7,10017.898123940602
7,10359.450569067738
7,10638.216227607463
7,10451.059022237427
7,10752.914091663672
7,10375.099454478746
7,9611.799789951885
7,9960.348867015575
7,10227.722514538034
7,10626.96091934468
7,10821.770628619568
7,10405.554058451533
7,11848.846308518914
7,11169.978445618026
7,10666.098490647719
7,9191.74537320497
7,10139.104839935371
7,9353.349678410916
7,10715.707755969866
7,11156.235642905594
7,10892.97966410236
7,9809.604772459477
7,10474.609091501905
7,10468.718132946573
7,9397.248617462346
7,10206.415293540718
7,9487.655682214228
7,10204.693992388728
7,11236.768324347406
7,11580.273980476357
7,10187.797861731115
7,10897.216068173191
7,11471.846225939353
7,10775.317320701624
7,10959.314254785131
7,9685.562992658546
7,10621.705145284246
7,11210.73570926641
7,10616.071116142355
7,10083.127622603739
7,10899.874477823008
7,11140.421237382137
7,10571.827111438053
7,10821.304446595776
7,10661.889451028681
7,10211.430284559332
7,10349.943677211062
7,10685.349740108439
7,10727.31560362557
7,10485.706975061681
7,9342.012477660473
7,10169.635340685007
7,10669.676714321433
7,9685.347432591476
7,10132.707344882003
7,10215.19404371901
7,10667.218730438995
7,11448.9663615723
7,11084.38590092982
7,11256.352379216818
7,10146.154572245694
7,10359.910291450737
7,10690.855505816367
7,9697.76417313463
7,10644.394937229345
7,10103.069733207281
7,10312.690099826492
7,10874.197677030512
7,9955.399096942316
7,9157.298830213598
7,11799.524915688025
7,9555.552484362057
7,10583.445882495904
7,9993.255467930992
7,10999.879958126015
7,10137.96218682704
7,9449.579756160314
7,10659.304411968536
7,10150.35524348947
7,9717.030353024322
7,10565.86898526345
7,10242.317434339899
7,9695.858804926118
7,9606.942923717666
7,9951.323794065209
7,9615.069309487944
7,10248.199201650006
7,10049.465259415692
7,9513.122601796655
7,9153.407839796782
7,9957.546660903176
7,9293.512594909851
7,9220.57654202818
7,10092.843041265523
7,9531.471072156428
7,9496.446480973565
8,8252.66308167941
8,9181.852562718965
8,7564.79594348972
8,8452.044671265328
8,8348.157616544626
8,8066.298296244951
8,8424.005149202634
8,7880.201244874381
8,8182.259007559084
8,7858.843363041198
8,8245.847475149023
8,8271.98157802557
8,8242.450072461499
8,9113.504927958062
8,7851.326526004943
8,9256.701811822295
8,8478.480568696285
8,8636.34677632178
8,8672.110185381902
8,8655.773171274355
8,8807.339735179292
8,9730.094991845415
8,8200.549487757573
8,8438.302871429925
8,8796.796619631883
8,8592.49607209028
8,9213.823619289518
8,8308.57441188403
8,8509.391404670849
8,8352.63689466236
8,8569.211627410046
8,10211.081158808141
8,8946.11203083229
8,8928.694767648856
8,8832.140229445971
8,9384.985719315473
8,9386.018722895005
8,9344.16797545768
8,8803.411116215677
8,9172.602861220323
8,8612.224426461484
8,8951.559015415034
8,9132.65133692149
8,9675.229880024808
8,9220.575934637653
8,9100.477445512137
8,8447.920340597253
8,8770.406806411673
8,8674.955727591258
8,8805.813792872068
8,8689.326949697224
8,8292.85732467398
8,8455.905678189143
8,8571.759650270667
8,9383.859020998776
8,9694.621663030699
8,9120.578678546615
8,9756.893209440437
8,9071.349348059233
8,8902.833738815683
8,8289.617793721904
8,8574.916682184949
8,9492.239948300996
8,8533.71286963719
8,8856.606437002216
8,8865.101450786515
8,9518.559475245838
8,9550.930053643398
8,9892.044510646
8,9538.917841106617
8,9078.635285706196
8,8560.438395597463
8,9181.689832256661
8,8833.33350596041
8,8678.011018415213
8,9409.737881112518
8,9911.557869230608
8,9625.215503352485
8,8649.629645176477
8,8903.360628634011
8,8318.89830597006
8,10021.073595361753
8,8897.236631989801
8,9241.366812904993
8,9072.707646094443
8,10462.063013408828
8,9819.360555670555
8,9914.41662783942
8,9721.694596053068
8,8590.999963100005
8,9749.251235073114
8,8827.99405491866
8,9606.94382475497
8,9157.842916883836
8,10126.944352482036
8,9256.150374849905
8,7820.334465886
8,9170.080696458732
8,7859.972900406593
8,8986.747625079193
8,9387.920061695027
8,10107.35414581761
8,8836.682342116072
8,9242.213368671417
8,8051.867109667671
8,8320.089294335954
8,9327.535075594387
8,9395.875185674167
8,9142.75417356371
8,10266.714276752613
8,8577.297376824115
8,9163.183882158615
8,7632.474382576073
8,8442.569462891859
8,9011.081073346872
8,10573.230294285064
8,8749.990655382586
8,9398.86976462954
8,9725.503641139243
8,9158.11092803284
8,8914.295505284927
8,9396.34065923938
8,9526.200839824645
8,10960.031275991016
8,9628.923224917264
8,8071.487967215683
8,8192.200444869273
8,8887.521518316087
8,8989.850125513534
8,8731.032783705932
8,9397.412808063196
8,8808.3450775331
8,9617.419961309703
8,9332.677845822287
8,10016.166918358822
8,9292.42437149221
8,8985.361181144122
8,8798.007539904685
8,8555.32375497152
8,8407.478050276077
8,8149.343791563866
8,9483.045523068073
8,8491.30259658038
8,8606.553862039025
8,8305.338402997
8,9607.000650825195
8,9550.552854009185
8,9338.908560653636
8,9387.473954039278
8,7845.139618856288
8,8085.623130432
8,8849.881886966328
8,8243.157791965263
8,8867.62799771844
8,8661.25386820237
8,8492.903409317372
8,8563.080879302766
8,8797.841200579202
8,9990.051418911846
8,9604.988260241069
8,8287.589846545301
8,8012.42956929571
8,7854.331731742794
8,8109.353405088653
8,8303.877865943236
8,9968.810722100312
